RptNo,RptName,StatCourseNo,StatCourseName,DataDate,PlaceNo,PlaceName,PeriodNo,PeriodName,Complex1,ComplexName,Complex2,Complex2Name,Complex3,Complex3Name,Complex4,Complex4Name,Complex5,Complex5Name,DeriveNo,DeriveExplain,FValue,SValue,RptDeptNo,RptDeptName,CreateTime,ModifyTime
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000205,用水供應及污染整治業,230310000204,實用技能學程,9900100002,女,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000205,用水供應及污染整治業,230310000204,實用技能學程,9900100002,女,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000205,用水供應及污染整治業,230310000703,高級中等進修學校,9900100001,男,0,,0,,0,,5,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000205,用水供應及污染整治業,230310000703,高級中等進修學校,9900100001,男,0,,0,,0,,5,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000205,用水供應及污染整治業,230310000703,高級中等進修學校,9900100002,女,0,,0,,0,,1,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000205,用水供應及污染整治業,230310000703,高級中等進修學校,9900100002,女,0,,0,,0,,1,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000201,普通科,9900100001,男,0,,0,,0,,3,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000201,普通科,9900100001,男,0,,0,,0,,3,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000201,普通科,9900100002,女,0,,0,,0,,1,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000201,普通科,9900100002,女,0,,0,,0,,1,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000202,專業群科(職業科),9900100001,男,0,,0,,0,,52,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000202,專業群科(職業科),9900100001,男,0,,0,,0,,52,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000202,專業群科(職業科),9900100002,女,0,,0,,0,,1,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000202,專業群科(職業科),9900100002,女,0,,0,,0,,1,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000203,綜合高中,9900100001,男,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000203,綜合高中,9900100001,男,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000203,綜合高中,9900100002,女,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000203,綜合高中,9900100002,女,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000204,實用技能學程,9900100001,男,0,,0,,0,,13,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000204,實用技能學程,9900100001,男,0,,0,,0,,13,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000204,實用技能學程,9900100002,女,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000204,實用技能學程,9900100002,女,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000703,高級中等進修學校,9900100001,男,0,,0,,0,,72,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000703,高級中等進修學校,9900100001,男,0,,0,,0,,72,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000703,高級中等進修學校,9900100002,女,0,,0,,0,,8,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000206,營造業,230310000703,高級中等進修學校,9900100002,女,0,,0,,0,,8,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000201,普通科,9900100001,男,0,,0,,0,,7,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000201,普通科,9900100001,男,0,,0,,0,,7,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000201,普通科,9900100002,女,0,,0,,0,,3,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000201,普通科,9900100002,女,0,,0,,0,,3,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000202,專業群科(職業科),9900100001,男,0,,0,,0,,43,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000202,專業群科(職業科),9900100001,男,0,,0,,0,,43,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000202,專業群科(職業科),9900100002,女,0,,0,,0,,62,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000202,專業群科(職業科),9900100002,女,0,,0,,0,,62,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000203,綜合高中,9900100001,男,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000203,綜合高中,9900100001,男,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000203,綜合高中,9900100002,女,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000203,綜合高中,9900100002,女,0,,0,,0,,0,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000204,實用技能學程,9900100001,男,0,,0,,0,,13,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000204,實用技能學程,9900100001,男,0,,0,,0,,13,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000204,實用技能學程,9900100002,女,0,,0,,0,,13,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000204,實用技能學程,9900100002,女,0,,0,,0,,13,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000703,高級中等進修學校,9900100001,男,0,,0,,0,,81,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
10414-00-01-2,臺中市高級中等學校應屆畢業生升學就業概況,1041400a003,高級中等學校應屆畢業生升學就業概況-畢業生(單位:人),2014/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230220000207,批發及零售業,230310000703,高級中等進修學校,9900100001,男,0,,0,,0,,81,,387040000E,教育局,2016/12/15 下午 06:27:37,2017/3/9 下午 01:20:33
